EVT90071OPTA;ËûÃÇ»á¸¶³ö´ú¼Û¡£;;;;;;;;;;;;;
EVT90071OPTB;ÎÒÃÇ²»Ïë°ÑÊÂÇéÄÖ´ó¡£;;;;;;;;;;;;;
EVTNAME900700;·ÅÆúÈûÆÖÂ·Ë¹;;;;;;;;;;;;;
EVTDESC900700;ÎÒÃÇ±»ÒªÇó¶ÒÏÖ½»Ò×ÖĞµÄ³ĞÅµ£º·ÅÆúÈûÆÖÂ·Ë¹¡£;;;;;;;;;;;;;
EVT900700OPTA;ÎÒÃÇ»á×ñÊØÔ¼¶¨¡£;;;;;;;;;;;;;
EVT900700OPTB;ËûÃÇ¸ù±¾¾ÍÃ»°ïÉÏÊ²Ã´Ã¦£¡ÍüÁËËü°É£¡;;;;;;;;;;;;;
EVTNAME900701;×â½èÈûÆÖÂ·Ë¹;;;;;;;;;;;;;
EVTDESC900701;$FROMCOUNTRY$Í¬Òâ¶ÒÏÖ³ĞÅµ²¢½»³öÁËÈûÆÖÂ·Ë¹¡£;;;;;;;;;;;;;
EVT900701OPTA;ºÜºÃ¡£;;;;;;;;;;;;;
EVTNAME900702;$FROMCOUNTRY$±³ÆúÔ¼¶¨;;;;;;;;;;;;;
EVTDESC900702;$FROMCOUNTRY$±³ÆúÁË½»³öÈûÆÖÂ·Ë¹µÄÔ¼¶¨£¬²¢³ÆÎÒÃÇÔÚ»áÒéÉÏ¶ÔËûÃÇµÄ°ïÖúÊÇÎŞÓÃµÄ¡£;;;;;;;;;;;;;
EVT900702OPTA;²»¹ÜÄãÃÇÏë²»Ïë¸ø£¬ÎÒÃÇ¶¼ÒªÄÃ£¡;;;;;;;;;;;;;
EVT900702OPTB;²»ÖµµÃÎªÁËÕâµãĞ¡ÊÂ´ó¶¯¸É¸ê¡£;;;;;;;;;;;;;
EVTNAME900705;ÍĞ¹Ü²¨Ë¹ÄáÑÇ;;;;;;;;;;;;;
EVTDESC900705;»áÒéÍ¬ÒâÁËÎÒÃÇ¶Ô²¨Ë¹ÄáÑÇµÄÒªÇó¡£ÄÇÀï½«±»ÖÃÓÚ$COUNTRY_ADJ$µÄ¹ÜÀíÏÂ¡£;;;;;;;;;;;;;
EVT900705OPTA;Ì«°ôÁË£¡;;;;;;;;;;;;;
EVT900705OPTB;±ğ¹ÜÁË¡£;;;;;;;;;;;;;
EVTNAME900706;ÍĞ¹Ü¿ËÂŞµØÑÇ;;;;;;;;;;;;;
EVTDESC900706;»áÒéÍ¬ÒâÁËÎÒÃÇ¶Ô¿ËÂŞµØÑÇµÄÒªÇó¡£ÄÇÀï½«±»ÖÃÓÚ$COUNTRY_ADJ$µÄ¹ÜÀíÏÂ¡£;;;;;;;;;;;;;
EVTNAME900710;$FROMCOUNTRY_ADJ$Í¬ÃË;;;;;;;;;;;;;
EVTDESC900710;$FROMCOUNTRY$´Ó×î½üµÄÁĞÇ¿»áÒéÖĞ»ñÀûÆÄ·á£¬»áÒé¾ö¶¨$COUNTRY$Ó¦µ±ÔÚ$FROMCOUNTRY$ÏíÓĞ¸ü´óµÄÓ°ÏìÁ¦×÷Îª²¹³¥¡ª¡ªÈç¹ûÎÒÃÇÏëÒªµÄ»°¡£;;;;;;;;;;;;;
EVT900710OPTA;µ±È»¡£;;;;;;;;;;;;;
EVT900710OPTB;ÎÒÃÇ¶ÔÓ°Ïì$FROMCOUNTRY$Ã»ĞËÈ¤¡£;;;;;;;;;;;;;
EVTDESC900711;$FROMCOUNTRY$´Ó×î½üµÄÁĞÇ¿»áÒéÖĞ»ñÀûÆÄ·á£¬»áÒé¾ö¶¨$COUNTRY$Ó¦µ±ÔÚ$FROMCOUNTRY$ÏíÓĞÒ»¶¨µÄÓ°ÏìÁ¦×÷Îª²¹³¥¡ª¡ªÈç¹ûÎÒÃÇÏëÒªµÄ»°¡£;;;;;;;;;;;;;
EVTNAME900712;Influence in $FROMCOUNTRY$;;;;;;;;;;;;;
EVTDESC900712;$FROMCOUNTRY$´Ó×î½üµÄÁĞÇ¿»áÒéÖĞ»ñÀûÆÄ·á£¬»áÒé¾ö¶¨$COUNTRY$Ó¦µ±ÔÚ$FROMCOUNTRY$ÏíÓĞĞ©Î¢µÄÓ°ÏìÁ¦×÷Îª²¹³¥¡ª¡ªÈç¹ûÎÒÃÇÏëÒªµÄ»°¡£;;;;;;;;;;;;;
EVTNAME900715;Legacy of the Congress;;;;;;;;;;;;;
EVTDESC900715;$COUNTRY_ADJ$´ú±í±»ÅÉÈ¥²Î¼Ó×î½üÕÙ¿ªµÄ»áÒé¡ª¡ªÎÒÃÇÈÏÎªÄÇÊÇÒ»³¡¾ö¶¨ÎÒ¹úÄËÖÁÕû¸ö°Í¶û¸ÉÃüÔËµÄ»áÒé¡£×÷Îª½á¹û£¬Å·ÖŞÁĞÇ¿ÔÚÃ»ÓĞÎÒÃÇ²ÎÓëµÄÇé¿öÏÂ¾Í¾ö¶¨ÁË$COUNTRY$µÄÎ´À´£¬¾¡¹ÜÎÒÃÇµÃµ½ÁËÒ»Ğ©ºÃ´¦£¬È´Ò²¸¶³öÁËÏàÓ¦µÄ´ú¼Û¡£;;;;;;;;;;;;;
EVT900715OPTA;¾ÍÕâÑù°É¡£;;;;;;;;;;;;;
EVTNAME152009872;$COUNTRY_ADJ$Õş±ä£¿;;;;;;;;;;;;;
EVTDESC152009872;$COUNTRY_ADJ$¾ü¹ÙÖĞÃÖÂş×Å²»ÂúÇéĞ÷£¬ÆäÖĞºÜ¶àÈËÒÑ¾­¿ªÊ¼¹«¿ªÔÚ¾üÖĞÉ¢²¼²»Âú¡£ËûÃÇ³Æ£¬±ÈÆğÏÖÕşÈ¨£¬¾üÕş¸®²ÅÄÜÎª$COUNTRY$´øÀ´¸üºÃµÄÎ´À´¡ª¡ªÍ¨¹ıÑ¡¾ÙÉÏÌ¨²¢·Ç²»¿ÉÄÜ£¬µ«ËûÃÇÈÏÎªÕâÈ±·¦Ğ§ÂÊ¡£ËûÃÇÊÖÏÂµÄÊ¿±øÃÇ°´ÉÏÈ¥Ò²ÕâÃ´ÈÏÎª¡£;;;;;;;;;;;;;
EVT152009872OPTA;Õâ¾ø¶Ô»áºÜ¼¬ÊÖ¡£;;;;;;;;;;;;;
EVTNAME152009873;$COUNTRY_ADJ$¾ü¶ÓÕş±ä;;;;;;;;;;;;;
EVTDESC152009873;$COUNTRY_ADJ$¾ü¶ÓÕıÏò$CAPITAL$½ø¾ü£¬²¢°ÑÃ¬Í·Ö¸ÏòÁËÕş¸®´óÂ¥¡ª¡ª²¢²»ÊÇÎª³öÓÚÖ°Ôğ±£»¤$COUNTRY_ADJ$Õş¸®£¬¶øÊÇÎªÁËÍÆ·­ÎÒÃÇµÄÕşÈ¨²¢×Ô¼ºÈ¡¶ø´úÖ®³ÉÎª$COUNTRY$µÄĞÂÍ³ÖÎÕß¡£ËûÃÇÉù³Æ$COUNTRY$Õı´¦ÓÚ¡°¶¯µ´²»°²¡±µÄ×´Ì¬£¬Ö»ÓĞ¾ü¶Ó²ÅÄÜ»Ö¸´ÖÈĞò¡£;;;;;;;;;;;;;
EVT152009873OPTA;ÏÖÔÚÂÖµ½¾ü¶ÓÍ³ÖÎ$COUNTRY$ÁË¡£;;;;;;;;;;;;;
EVT152009873OPTB;ÎÒÃÇÎŞ·¨ÈİÈÌ$COUNTRY$³öÏÖÒ»¸ö¾üÕş¸®£¡;;;;;;;;;;;;;
EVTDESC95639;°ÍÀèÍâ·½´«½Ì»á¶àÄêÒÔÀ´¶¼»ı¼«ÔÚ$COUNTRY$´«²¥ÌìÖ÷½Ì¸£Òô£¬»òÕßÎÒÃÇÓ¦¸ÃËµÊÔÍ¼´«²¥£¬ÒòÎªËûÃÇÔâµ½$COUNTRY_ADJ$ÃñÖÚµÄ¼¤ÁÒ·´¿¹¡£×î½üÔÚ½»ÖºÖ§ÄÇµÄÄÏ²¿µØÇø£¬Ò»¸ö±¾µØ¹ó×åÃ°·¸²¢É±º¦ÁË¼¸¸ö·¨¹ú´«½ÌÊ¿¡ª¡ª´ËÊÂµ±È»Ã»ÓĞ¾­¹ıÎÒÃÇµÄÍ¬Òâ¡£µ«·çÉùÒÑ¾­´«µ½ÁË·¨¹úÕş¸®µÄ¶ú¶äÀï£¬ËûÃÇ¿Ï¶¨»áÄÃÎÒÃÇÊÇÎÊ... ;;;;;;;;;;;;;
EVT95639OPTA;Õâ¿É²»ÊÇÒ»¸öºÃÕ×Í·¡£;;;;;;;;;;;;;
EVTNAME95640;·¨¹ú´«½ÌÊ¿ÔâÆÈº¦;;;;;;;;;;;;;
EVTDESC95640;°ÍÀèÍâ·½´«½Ì»á¶àÄêÒÔÀ´¶¼»ı¼«ÔÚÑÇÖŞ´«²¥ÌìÖ÷½Ì¸£Òô£¬µ«ËûÃÇÈ´ÉîÊÜÑÇÖŞµ±µØÕşÈ¨µÄÆÈº¦¡£ÔÚ$FROMCOUNTRY$µÄ½»ÖºÖ§ÄÇµØÇøÓÖÓĞ¼¸Ãû´«½ÌÊ¿±»É±£¬Õâ´ÙÊ¹´«½Ì»áÏò·¨¹úÕş¸®ÇëÇóÍâ½»¸ÉÔ¤¡£Ëæ×ÅÌÖÂÛµÄ½øÕ¹£¬ºÜ¶àÈËÈÏÎªÔÚµ±µØ½¨Á¢Ò»¸ö±£»¤Áì¿ÉÄÜÊÇÎÒÃÇ×îºÃµÄÑ¡Ôñ¡£;;;;;;;;;;;;;
EVT95640OPTA;ÒªÇó½»ÖºÖ§ÄÇ£¬²»È»¾ÍÕ½Õù¡£;;;;;;;;;;;;;
EVT95640OPTB;ÎÒÃÇ»á¼ÌĞø×ßÍâ½»Í¾¾¶¡£;;;;;;;;;;;;;
EVTNAME95641;$FROMCOUNTRY_ADJ$ÒªÇó;;;;;;;;;;;;;
EVTDESC95641;Ê×ÏÈËûÃÇÍùÎÒ¹úÅÉÇ²ËùÎ½µÄ¡°´«½ÌÊ¿¡±£¬ÃïÊÓÎÒ¹úµÄÂÉ·¨£¬²¢ÒÔà©à©²»ĞİµÄËµ½Ì¸ÉÈÅÎÒ¹úµÄÈËÃñ¡£ËûÃÇÕı´ø×ÅÎÒ¹úÈËÃñÎóÈëÆçÍ¾£¬»¹ÏëÈÃÎÒÃÇ×°×÷ÊÓ¶ø²»¼û£¿$FROMCOUNTRY_ADJ$ÈË×¥×¡Õâ¸ö½è¿Ú£¬Ë÷È¡½»ÖºÖ§ÄÇ×÷ÎªÅâ³¥¡£;;;;;;;;;;;;;
EVT95641OPTA;½»³ö½»ÖºÖ§ÄÇ¡£ÎÒÃÇÎŞÄÜÎªÁ¦¡£;;;;;;;;;;;;;
EVT95641OPTB;µÛ¹úÖ÷Òå¶¼ÊÇÖ½ÀÏ»¢¡£ËûÃÇ¸ÒµÄ»°¾ÍÀ´°É£¡;;;;;;;;;;;;;
EVTNAME95642;$FROMCOUNTRY$¾Ü¾øÁË;;;;;;;;;;;;;
EVTDESC95642;$FROMCOUNTRY$µÄÍ³ÖÎÕßÓŞ´ÀµØ¾Ü¾øÁËÎÒÃÇµÄÒªÇó;;;;;;;;;;;;;
EVT95642OPTA;ÄÇ¾Í¿ªÕ½°É¡£;;;;;;;;;;;;;
EVTNAME95645;¼íÆÒÕ¯µÄ×ÚÖ÷È¨;;;;;;;;;;;;;
EVTDESC95645;ÓĞÒ»¸öÎÊÌâ°ÚÔÚÎÒÃÇÃæÇ°¡£Ô½ÄÏÈËÍ³ÖÎÎÒÃÇµÄÍõ¹ú£¬²¢ÇÒËÆºõºÜÈ·¶¨µÄÊÇ£¬Ô½ÄÏ»òÕßÌ©¹úºÜ¿ì¾Í»áÒªÇóÎÒÃÇÈ«È¨ÉÏ½»£¬½«ÎÒÃÇÕû¸öÍÌ²¢¡£·¨¹úÈËÔÚÎÒÃÇ±ß¾³£¬ĞÛÊÓÖĞÄÏ°ëµº¡£Ò²ĞíËûÃÇ»áÊÇ¸üÉÆÁ¼µÄÍ³ÖÎÕß£¿ÅÑÂÒËÆºõ×¢¶¨ÒªÒÔ¼íÆÒÕ¯±»Ë«·½Ëº³¶µÃÖ§ÀëÆÆËéÊÕ³¡¡£;;;;;;;;;;;;;
EVT95645OPTA;ÇëÇó·¨¹úµÄ±£»¤¡£;;;;;;;;;;;;;
EVT95645OPTB;°ÑÌ©¹úÀĞÈÓ³öÈ¥£¡ÎÒÃÇ»á×¼±¸×÷Õ½¡£;;;;;;;;;;;;;
EVTNAME95646;¼íÆÒÕ¯¹úÍõ;;;;;;;;;;;;;
EVTDESC95646;¼íÆÒÕ¯¹úÍõÅµÂŞ¶ØÒÑ¾­ÏòÎÒÃÇµÄÕş¸®Ìá³öÁËÇëÇó£ºËû¿ÒÇó·¨¹úÈË½éÈë¼íÆÒÕ¯£¬Ç¿ÁÒÒªÇóÍÑÀëÔ½ÄÏµÄ¿ØÖÆ²¢³ÉÎªÎÒÃÇµÄ±£»¤µØ¡£ËäÈ»ÓĞ½»Õ½µÄ·çÏÕ£¬²»¹ıÕâ·ûºÏÎÒÃÇÔÚÖĞÄÏ°ëµºµÄÄ¿±ê¡£;;;;;;;;;;;;;
EVTDESC95647;×Ô´ÓÎÒÃÇÓëåßÂŞ¿ªÕ½ÒÔÀ´£¬¼íÆÒÕ¯Ò»Ö±ÔÚÔ½ÄÏµÄ¿ØÖÆÖ®ÏÂ¡£Èç½ñ£¬ËÆºõ¼íÆÒÕ¯¹úÍõÒÑÓë·¨¹úÈË½ÓÇ¢²¢ÇëÇó±£»¤£¬·¨¹úÒ²ÒÑ¾­Í¬Òâ¡£ËûÃÇÃ°×Å½»Õ½µÄ·çÏÕÒÔÇóÕÆ¿Ø¼íÆÒÕ¯¡£;;;;;;;;;;;;;
EVT95646OPTA;´ÓÔ½ÄÏÈËÊÖÖĞÒªÇó¼íÆÒÕ¯¡£;;;;;;;;;;;;;
EVT95646OPTB;¼íÆÒÕ¯±ØĞë×ÔÁ¦¸üÉú¡£;;;;;;;;;;;;;
EVT95647OPTA;·ÅÆú¼íÆÒÕ¯¡£;;;;;;;;;;;;;
EVT95647OPTB;ÎÒÃÇ²»Í¬Òâ£¡;;;;;;;;;;;;;
EVTNAME95648;´óÄÏ¾Ü¾ø;;;;;;;;;;;;;
EVTDESC95648;´óÄÏ¾Ü¾ø½«¼íÆÒÕ¯ÈÃ¸øÎÒÃÇ¡£¿´ÉÏÈ¥ÎÒÃÇÖ»ÄÜÑ¡ÔñÕ½ÕùÁË¡£;;;;;;;;;;;;;
EVT95648OPTA;ÄÇ¾Í¿ªÕ½°É¡£;;;;;;;;;;;;;
EVTNAME95649;·¨¹ú¾Ü¾ø;;;;;;;;;;;;;
EVTDESC95649;·¨¹ú¾Ü¾øÁË¸ÉÉæµÄÇëÇó£¬¿´ÉÏÈ¥ÎÒÃÇÖ»ÄÜ¿¿×Ô¼ºÁË¡£;;;;;;;;;;;;;
EVT95649OPTA;ÎÒÃÇÒÀÈ»»áĞû²¼¶ÀÁ¢¡£ÎÒÃÇÒ»¶¨»á¾­ÊÜ×¡¿¼ÑéµÄ¡£;;;;;;;;;;;;;
EVT95649OPTB;ÄÇ¾Í·ÅÆú°É¡£;;;;;;;;;;;;;
EVTNAME95650;·¨ÊôÓ¡¶ÈÖ§ÄÇ;;;;;;;;;;;;;
EVTDESC95650;ÎÒÃÇÕş¸®ÖĞµÄĞí¶àÈËÏàĞÅ£¬ÎÒÃÇÓ¦½«ÎÒÃÇµÄÓ°ÏìÁ¦ÍÆ½øÖÁÖĞÄÏ°ëµº£¬À©Õ¹ÎÒÃÇÔÚÄÇÀïµÄÖ³ÃñµØÒÔÄÒÀ¨Ä³Ğ©²»¹»¿ª»¯µÄÁÚ¹ú¡£Ò²ĞíÏÖÔÚÕıÊÇ¿ªÕ½Ö®Ê±£¿;;;;;;;;;;;;;
EVT95650OPTA;Õâ¿´ÉÏÈ¥ĞĞµÃÍ¨¡£;;;;;;;;;;;;;
EVT95650OPTB;Õâ²»·ûºÏÎÒÃÇµÄÀûÒæ¡£;;;;;;;;;;;;;
EVT95650OPTC;±ğÔÙÌáÆğÕâ¼şÊÂÁË¡£;;;;;;;;;;;;;
EVTDESC95652;·¨¹úÍâ½»¹Ù´ø×ÅÒ»ÏµÁĞÒªÇóµ½´ïÁË$CAPITAL$ £º¼´ÎÒÃÇÓ¦¸Ã½«ËùÓĞ·Ç¡°ºÏ·¨ÎÒÊôµÄ¡±¶«²¿ÁìÍÁµÄ¿ØÖÆÈ¨½»³ö£¬°üÀ¨ËùÓĞÀÏÎÎ£¬¸ßÃŞºÍÔ½ÄÏÉÙÊıÃñ×åµÄ¾Û¾ÓµØ¡£ÕâÏÔÈ»ÊÇ¸öÎŞÀíµÄÒªÇó¡£·¨¹úÈËÔõÃ´¸ÒÍı³ÆÊÇÕâĞ©ÈËÃñµÄ¡°±£»¤Õß¡±£¡¶øÎÒÃÇÓÖ¸ÒÃ°ÏÕÓëÅ·ÖŞÈË¿ªÕ½Âğ£¿;;;;;;;;;;;;;
EVT95652OPTA;ÎÒÃÇ±ğÎŞÑ¡Ôñ¡£·ÅÆúÄÇĞ©ÍÁµØ°É¡£;;;;;;;;;;;;;
EVT95652OPTB;¾ø²»£¡ËûÃÇÏëÒªµÄ»°¾Í´ÓÎÒÃÇÊÖÉÏÀ´ÇÀ°É£¡;;;;;;;;;;;;;
EVTNAME95653;$FROMCOUNTRY$¾Ü¾ø;;;;;;;;;;;;;
EVTDESC95653;$FROMCOUNTRY$ÓŞ´ÀµØ¾Ü¾øÁË·ÅÆúËûÃÇÕ÷·şµÃÀ´µÄÍÁµØ¡£¿´À´ÎÒÃÇÖ»ÄÜÓÃÎäÁ¦¡°±£»¤¡±µ±µØ²»ĞÒµÄÉÙÊıÃñ×åÁË¡£;;;;;;;;;;;;;
EVT95653OPTA;ÓŞ´ÀÖÁ¼«¡£;;;;;;;;;;;;;
EVTNAME95654;$FROMCOUNTRY$Í¬Òâ;;;;;;;;;;;;;
EVTDESC95654;$FROMCOUNTRY$Çü´ÓÓÚÎÒÃÇµÄÒªÇó£¬ÎÒÃÇÖ®¼ä»Ö¸´ÁËÁ¼ºÃ¹ØÏµ...;;;;;;;;;;;;;
EVT95654OPTA;Ã÷ÖÇÖ®¾Ù¡£;;;;;;;;;;;;;
EVTNAME95655;²»Æ½µÈÌõÔ¼;;;;;;;;;;;;;
EVTDESC95655;ÎÒÃÇÉí´¦À§¾³¡£$COUNTRY_ADJ$²¿¶ÓÎŞ·¨µÖ¿¹·¨¹úµÄÃÍ¹¥£¬¶øÇÒËûÃÇÒ»ÓĞ»ú»á±ã¸øÎÒÃÇ´øÀ´ÔÖ»ö¡£Ò²ĞíÎÒÃÇ±ØĞëÃæ¶ÔÏÖÊµ£¬¸ú·¨¹úÈË×øÔÚÌ¸ÅĞ×ÀÇ°Âú×ãËûÃÇµÄÒªÇó¡£Èç¹ûÎÒÃÇ²»ÕâÑù×ö£¬$COUNTRY$±Ø½«Õ½°Ü¡£;;;;;;;;;;;;;
EVT95655OPTA;¸øËûÃÇÏëÒªµÄ¡£;;;;;;;;;;;;;
EVT95655OPTB;Õâ²»»áÓĞÊ²Ã´ÓÃµÄ£¡;;;;;;;;;;;;;
EVTNAME95656;´óÄÏ»ÊµÛÍ¬Òâ;;;;;;;;;;;;;
EVTDESC95656;$FROMCOUNTRY_ADJ$ÁìĞäÒÑ¾­ÔÚÎÒ·½Ìá³öµÄºÍÆ½Ğ­ÒéÉÏÇ©×Ö£¬Í¬Òâ¸îÈÃÎÒÃÇÒ»¸öÖİ×÷Îª±£»¤¹ú¡£;;;;;;;;;;;;;
EVT95656OPTA;Ì«ºÃÁË£¡;;;;;;;;;;;;;
EVTNAME95657;´óÄÏ»ÊµÛ¾Ü¾ø£¡;;;;;;;;;;;;;
EVTDESC95657;´óÄÏ¾Ü¾øÍ¶½µ£¬¿´À´ËûÃÇÊÇ²»¼û¹×²Ä²»ÂäÀá¡£;;;;;;;;;;;;;
EVT95657OPTA;ÁîÈËÒÅº¶µÄÑ¡Ôñ¡£;;;;;;;;;;;;;
EVTNAME185;$COUNTRY_ADJ$½û¾ÆÔË¶¯£¿;;;;;;;;;;;;;
EVTDESC185;$COUNTRY_ADJ$½û¾ÆÍ¬ÃË½ñÄêÔÚÄ³¸öµØÇøÊ®·Ö»îÔ¾£¬ËûÃÇ²»½ö¿ªÕ¹ÔË¶¯É§ÈÅµ±µØ¾ÓÃñºÍ¾ÆÉÌ£¬ÉõÖÁĞí¶àÓĞÕşÖÎÄÜÁ¦µÄ³ÉÔ±ÒÑ¾­½øÈëÁË$CAPITAL$Õş¸®ÒÔ´óÁ¦ÍÆ¶¯ËûÃÇµÄÔË¶¯¡£;;;;;;;;;;;;;
EVT185OPTA;Ö§³ÖÕâÒ»ÔË¶¯¡£;;;;;;;;;;;;;
EVT185OPTB;²»¿ÉÄÜ¡£ËûÃÇ¸ãµÃÌ«¹ı»ğÁË¡£;;;;;;;;;;;;;
EVTNAME186;$COUNTRY_ADJ$Íá·çĞ°Æø;;;;;;;;;;;;;
EVTDESC186;Ëæ×ÅĞÔ³óÎÅÔÚÕş¸®¸ß²ãµÄ±©Â¶£¬¹ıÓÚ·Åµ´µÄÎÄ»¯ÔÚ$COUNTRY$ÒÑ¾­¼¤ÆğÁË¹ã·ºµÄÅúÆÀ¡£¼¸ÃûÄÚ¸ó³ÉÔ±Òò¶ÔÆä´¦ÖÃ²»Á¦¶ø±¥ÊÜÇ´Ôğ£¬ÔÚÊ×¶¼$CAPITAL$ÒÑ¾­ÓĞÈËÔÚºôÓõÕş¸®Ö§³Ö×Ú½ÌÍÅÌåÌá³«µÄ½ÚÓûÒÔ¼°½û¾Æ¡£;;;;;;;;;;;;;
EVT186OPTA;Ã»±ØÒª²ÉÈ¡ÕâÖÖĞĞ¶¯¡£;;;;;;;;;;;;;
EVT186OPTB;×îºÃÈÃËûÃÇ¿ËÖÆÒ»µã¡£;;;;;;;;;;;;;
EVTNAME18210;Ñ¡¾ÙµÄÈ¨Àû;;;;;;;;;;;;;
EVTDESC18210;Ò»·İÕë¶Ôµ±½ñ$COUNTRY_ADJ$ÈËÃñËùÓµÓĞµÄÑ¡¾ÙÈ¨µÄ·¨°¸ÔÚ$CAPITAL$Õş¸®Ìá³ö¡£Ä¿Ç°µÄÌÖÂÛÈÏÎªÀ©´óÑ¡¾ÙÈË»ù´¡Ö»»áÖÆÔìÂé·³£¬Òò´ËÕâÒ»·¨°¸½«¼Ó´ó¶ÔÑ¡¾ÙµÄÏŞÖÆ¡£¼øÓÚÕâ¿ÉÄÜ°ş¶áÒ»´óÈºÈËµÄÑ¡¾ÙÈ¨¡£Í¨¹ıÕâÒ»·¨°¸ÎŞÒÉÒ²½«²úÉúÁíÍâµÄÎÊÌâ£¬µ«ÊÇÕş¸®µÄÒâÒÑ¾ö¡£;;;;;;;;;;;;;
EVT18210OPTA;ÈÃ·¨°¸Í¨¹ı¡£;;;;;;;;;;;;;
EVT18210OPTB;Õâ»áµ¼ÖÂºÜ¶àÎÊÌâ¡£;;;;;;;;;;;;;
EVT18210OPTC;±ğÔÙÌáÆğÕâ¼şÊÂÁË¡£;;;;;;;;;;;;;
EVTNAME18215;Õşµ³ÖÒ³Ï£¿;;;;;;;;;;;;;
EVTDESC18215;Ò»Èº$CAPITAL$µÄÕş¸®¸ß²ãÈËÊ¿×î½ü¶ÔÄ³Ğ©¸Ä¸ïÓÇÂÇ²»ÒÑ£¬ÕâĞ©¸Ä¸ïÊ¹Õş¸®ÈËÔ±³ÖÓĞÓëµ³µÄÕş²ß²»Í¬µÄ¹Ûµã³ÉÎª¿ÉÄÜ¡£·´¶ÔÕß³ÆÕâĞ©¸Ä¸ïÊ¹ºÜ¶àÊÂÇé±äµÃºÁÎŞÕÂ·¨¿ÉÑÔ£¬ÉõÖÁÈÏÎªÕâ½«×îÖÕµ¼ÖÂ$COUNTRY$µÄÃğÍö¡£ËûÃÇÒÑ¾­¼¯½áÁË×ã¹»µÄÊÆÁ¦À´Í¨¹ıÒ»¸ö·¨°¸¼ÓÇ¿µ³µÄ¿ØÖÆÁ¦£¬ÒÔÈ·±£Õşµ³ÔÚÕş¸®ÄÚÓµÓĞ¾ø¶ÔµÄÓ°ÏìÁ¦¡£;;;;;;;;;;;;;
EVT18215OPTA;Õş¸®ÄÚ²¿±ØĞëÍÅ½áÒ»ÖÂ¡£;;;;;;;;;;;;;
EVT18215OPTB;²»£¬ÈÃÕş¸®°´ÕÕ×Ô¼ºµÄÒâÔ¸Í³ÖÎ°É¡£;;;;;;;;;;;;;
EVTNAME18220;»ñÈ¡ĞÅÏ¢µÄÈ¨Àû;;;;;;;;;;;;;
EVTDESC18220;Ò»·İÕë¶Ô³ö°æÈ¨µÄ·¨°¸ÔÚ$CAPITAL$Õş¸®Ìá³ö¡£Ğí¶àÈËÈÏÎª¸Ä¸ïÔÊĞí$COUNTRY_ADJ$±¨Ö½ÓëÕş¸®·ÖÍ¥¿¹Àñ£¬²¢É¿ÆğÒìÒéµÄ·ç±©£¬Ê¹$COUNTRY_ADJ$ÈËÃñ±äµÃ¸üÄÑÒÔ¼İÔ¦¡£ËûÃÇËµÎªÁË$COUNTRY_ADJ$¸»Ç¿ÓëÍ³Ò»£¬ÕâÒ»¿ØÖÆÊÇ±ØÒªµÄ¡£¾¡¹ÜÓĞĞ©ÈË»òĞí»á¶Ô·¨°¸µÄÍ¨¹ı¸Ğµ½²»Âú£¬Õş¸®È´ºÁ²»ÍËÈÃ¡£;;;;;;;;;;;;;
EVTNAME18225;¼¯»áµÄÈ¨Àû;;;;;;;;;;;;;
EVTDESC18225;Ò»·İÕë¶ÔÈËÃñ¼¯»áÈ¨µÄ·¨°¸ÔÚ$CAPITAL$Õş¸®Ìá³ö¡£Ğí¶àÈËÈÏÎª¸Ä¸ïÒÑÊ¹$COUNTRY_ADJ$ÈËÃñ±äµÃ¹ıÓÚ×ÔÓÉÁË£¬ÈËÃÇ¾Û¼¯³ÉÈºÓëÕş¸®¶Ô¿¹²¢Ê¹ÆäËûµÄÎÚºÏÖ®ÖÚÆğ¶øĞ§·ÂÖ®¡£ËûÃÇËµÔø¾­ÓĞÒ»¶ÎÊ±¼äÕâĞ©¾ÍÊÇ²»Ó¦¸Ã±»ÔÊĞíµÄ¡£ĞÂµÄ·¨¹æ±ØĞë³öÌ¨ÒÔÏŞÖÆÍ¬Ò»Ê±¼äµØµãÔÊĞí¾Û¼¯µÄÈËÊıÒÔ¼°ËûÃÇ¾Û»áµÄÀíÓÉ¡£¾¡¹ÜÓĞĞ©ÈË»òĞí»á¶Ô·¨°¸µÄÍ¨¹ı¸Ğµ½²»Âú£¬Õş¸®È´ºÁ²»ÍËÈÃ¡£;;;;;;;;;;;;;
EVT18225OPTA;ËûÃÇÊÇ¶ÔµÄ¡£ÎÒÃÇÃ»·¨ÈÌÊÜÕâÖÖ±©¶¯¡£;;;;;;;;;;;;;
EVT18225OPTB;²»£¬¹æÔòÓ¦¸Ã±£³Ö²»±ä¡£;;;;;;;;;;;;;
EVTNAME18230;·´¶ÔÅÉµÄÈ¨Àû;;;;;;;;;;;;;
